"","logFC","logCPM","F","PValue","FDR"
"TNXB",-0.763520699119643,8.24472225888492,10.7524402649207,0.00638441797452069,0.0165445989690442
"MLH1",0.510174999917317,4.81523087195981,10.7509199092358,0.0063873911692572,0.0165497354748528
"EFCC1",-0.935229569353989,0.858618282359259,10.7626266772018,0.00640084011966843,0.0165802958825928
"LOC123000887",1.03200712049381,0.206039392990032,10.801230867939,0.00640117178005125,0.0165802958825928
"RAPGEF2",0.349134852828927,5.8871591694472,10.73718269737,0.0064123695672697,0.0166067244732997
"TONSL",0.667686511339853,5.92676857466678,10.7338984322647,0.00641840387070746,0.0166197745754293
"GOSR1",0.304513745315681,5.52536670837635,10.7233616303668,0.00643781124871726,0.0166674434174154
"TICRR",-0.626905589684488,3.57018126013661,10.7154475167718,0.00645330899964529,0.0167049770555072
"CPNE7",0.854679974171136,0.630889389460441,10.7418418333089,0.00645955398149876,0.0167185511371742
"TBX15",-0.824262426151672,4.69633431379543,10.7081645104014,0.00646611066830876,0.0167329276383214
"NUDT22",-0.447882127377946,3.58332781241655,10.707595028766,0.00646774884315445,0.0167345735872073
"ASB6",-0.326531229111266,5.49304285308528,10.7056584482824,0.00647056520011641,0.0167392669677372
"BRME1",0.973044209980529,1.38020061879447,10.7104555283694,0.00647837208926846,0.0167568673356093
"PANK3",-0.551189562634074,6.0101715451686,10.6913517551174,0.00649717051381341,0.0168028884017609
"LOC113262065",1.18430030017069,1.00102753035844,10.7084516281776,0.00650502194301191,0.0168205886383332
"LOC113253608",0.916348866789934,0.23117428286093,10.7368203737113,0.00651402282202834,0.01684125516412
"GANAB",-0.312809319336929,7.35586394844996,10.6801402179578,0.00651810863096985,0.0168492099115427
"CLASP2",0.472907699865063,6.24590689324769,10.6768611672292,0.0065242536795534,0.0168611515492913
"ETV3",0.47627032941052,7.39741329960759,10.6765951834348,0.00652474766821487,0.0168611515492913
"TBXAS1",-1.15118672942625,3.25051065845297,10.6759659375602,0.00652737216200588,0.0168653238021563
"GPR107",0.34701530834747,7.16408907336254,10.6707822263302,0.00653565147227077,0.016884103331598
"EFHD1",-1.20546937690949,5.296242860336,10.6645070800905,0.00654763064324974,0.0169124337372973
"ENTPD3",-0.770004634026638,3.94912197218401,10.6624362148342,0.00655195067462321,0.0169209749946695
"CRNKL1",0.319323856356325,5.91123960195224,10.6561962485175,0.00656311160591315,0.0169471780898629
"LOC130542490",0.946101924806406,0.0234862512845382,10.71412371909,0.00657416025006839,0.0169705190427068
"BANP",-0.814188178526273,3.59284877360038,10.6508367911001,0.00657418334554586,0.0169705190427068
"FOXJ3",0.382043777539581,6.01219856115076,10.6460567725725,0.00658227442327159,0.0169869051601908
"GTF2A1",-0.541193753100943,5.12033713623401,10.645946113372,0.00658256562019249,0.0169869051601908
"ZNF684",0.476432193198899,3.96249405545273,10.6444304141132,0.00658594546523644,0.0169930011316414
"PYM1",-0.611234822261214,3.26125224554555,10.6430235562314,0.00658920328076739,0.016998780408703
"COL11A2",0.865328552766614,3.67530625425595,10.6422140794611,0.00659047493389417,0.0169994092160913
"LOC125282136",-0.633315182842686,2.92425465881099,10.6420989952397,0.00659148300342482,0.0169994092160913
"LOC113241874",-1.50961918466859,-0.441687342273603,10.6052798517646,0.00660526451534402,0.0170323212078026
"NUP153",0.335025290408212,5.88184653875679,10.6315888596119,0.00660973399594251,0.0170412147596486
"GPR89A",0.363672780887586,5.48363651356893,10.6303535347145,0.0066120913549694,0.0170446609349543
"RCAN3",-0.731385058533148,5.25605572996692,10.6290524019243,0.0066146394553586,0.0170485976639965
"KDM5B",-0.429903357765725,6.65513994135224,10.6254236820116,0.00662146960619706,0.017063568048439
"TRABD2B",-0.680384857866481,4.64563300736262,10.6243144817776,0.00662388845597866,0.0170659749123226
"CUNH7orf50",-0.555483457139126,3.62384741452445,10.6242627556117,0.00662444753468322,0.0170659749123226
"STAT6",0.479386291859908,7.54463746396239,10.6220818382438,0.00662784222583829,0.0170720865848023
"DIP2A",0.472414347781758,7.28350687356312,10.6172281688815,0.00663711397872666,0.0170924392066273
"LOC113264274",-1.49906700564324,2.47125741719404,10.6193360834501,0.00663779078118317,0.0170924392066273
"SLITRK2",-1.27280804744408,0.757393409010194,10.6455032753602,0.0066402541675415,0.0170961462139648
"MCRS1",0.413856936041703,5.62342822331434,10.6115703530858,0.00664795225600676,0.0171133273813869
"FRRS1",0.429432159153509,6.70396540261782,10.6028271259941,0.00666471361710232,0.017153830562884
"CLDN19",1.07536240742859,3.26659390559606,10.6026980649797,0.00666646232089047,0.0171556872085915
"ARFIP2",-0.419005822114107,5.01184408914549,10.6000708575416,0.00667016480707078,0.0171625704334784
"KLB",-1.68013770450654,2.55780884858901,10.5962939685947,0.00668221647699355,0.0171909309735504
"LOC113247619",-0.355548953641463,7.5382662814485,10.5861732109304,0.00669679479001253,0.0172257819159611
"RBM3",0.713645639223557,8.50917274163312,10.5843116572963,0.00670039164583579,0.017232379500048
"LOC113247131",-1.48873334197936,-0.0724508076539055,10.628520637935,0.00670498551651214,0.0172415388266456
"SVEP1",-1.22072797964259,6.25024839697473,10.5782214544116,0.00671218440723767,0.0172573929817493
"ZFP41",0.448794692531889,5.01029719515587,10.5764164774619,0.00671586490606609,0.0172641976703198
"LSM10",-0.565355327964122,3.90659410144855,10.5660248229299,0.00673646653326679,0.0173144920177039
"SUMF2",-0.816905354942548,4.23364287534866,10.5610106454754,0.00674609549643342,0.017333193383075
"LOC113240784",0.63273610146868,3.19301125350793,10.5612450217292,0.00674645162063138,0.017333193383075
"LOC113248016",0.446299087927936,3.26484152612784,10.5609896062005,0.00674685651775479,0.017333193383075
"IFT46",0.434979781165224,5.10485327166001,10.55611289653,0.00675531893083342,0.0173522643940912
"CRCP",0.495145256294732,4.47461706515919,10.5515512376157,0.00676446097239558,0.0173730750196915
"HOXA11",-1.16096510806012,0.355706924662609,10.596832785186,0.00676984031887244,0.017384217051338
"SLC36A1",-0.473100326945334,4.62654024922898,10.5474971936307,0.00677234319628663,0.0173879703313023
"LARS2",-0.454967757404316,4.89255471479831,10.5458324576062,0.00677545797132884,0.0173932932610638
"ZNF25",0.420312224627386,5.39197908196059,10.5438417671411,0.00677918012337359,0.0174001735137128
"LOC113252108",0.671121784680411,2.55117017408323,10.5415480660038,0.00678649859730713,0.0174162809399772
"IQCB1",0.548325472630172,4.39611317304571,10.5394301559066,0.00678821238913895,0.0174180022566428
"MINDY2",-0.609938329845908,5.04706492793748,10.5339101345883,0.00679884935410063,0.0174426156650986
"LOC113250528",1.04663716231301,0.0362774757442403,10.594307846362,0.00680001840575808,0.017442935077996
"ACER3",-0.449303429172125,6.44389580177425,10.5326281927514,0.00680118371859008,0.0174432448036762
"ZNF517",-0.503693884864683,6.13273515836239,10.5301142197376,0.00680613367447572,0.0174532595562147
"DMTF1",0.408789646365287,6.4430254069875,10.5294049221535,0.00680752818983264,0.0174541552651643
"EIF3M",-0.470280948708151,7.09993707639787,10.5214067529719,0.00682329834826726,0.0174919034568184
"RCN1",-0.775352062629948,7.34554804376579,10.5177727433681,0.00683047857789572,0.0175076226818543
"MPL",0.932960192468602,1.82962674953805,10.5181994147503,0.00683797580193112,0.0175236089381629
"HOGA1",-0.785717842911705,4.99123428905794,10.5136584446575,0.00683881426732184,0.0175236089381629
"SEPTIN9",0.352111161354901,7.93669911032777,10.5092198336356,0.00684741272001829,0.0175429495261714
"RNASE10",-2.66156217819884,0.32050219506076,10.4363252248101,0.00685212966509851,0.0175523413525817
"KRT10",1.07765943896263,10.9005653610712,10.504841488294,0.00685610046278684,0.01755981926811
"SRSF2",0.406900032857947,8.03190819089825,10.5027649391375,0.00686022607294322,0.01756769133447
"ADGRG2",0.595036442384354,3.6011023789501,10.5004323515985,0.00686574483032152,0.017579128016182
"ITPKA",-1.17760628637136,1.36558906429833,10.5063122541946,0.00687183684148374,0.0175920287315556
"STC2",0.633598981529306,2.13092175696553,10.4964589595651,0.00687753053034918,0.017603905935975
"DMXL1",0.368170187152777,5.89658294367334,10.4923572651467,0.0068809537214175,0.0176091919670784
"FLI1",0.593930666040224,4.27869046111774,10.4922007213809,0.00688170469951216,0.0176091919670784
"FBXO36",1.16168192274596,2.76992782308064,10.4919024297716,0.00688473491690514,0.0176142467255093
"BDH1",-0.728047728654318,4.97703126425108,10.4844279631763,0.00689697680143112,0.0176428639104011
"SLC20A1",-0.396397709185078,5.32228117116463,10.478670071,0.00690832373683239,0.017669183348348
"SHC3",-1.28427213489786,1.92261483190386,10.4777965648582,0.00691852025452446,0.0176912479070627
"GNG10",-0.470429148017684,5.37097491731713,10.4733112475152,0.00691906941020579,0.0176912479070627
"ZXDB",0.545605007091331,3.54661374015194,10.4658339311926,0.00693505551823927,0.0177294078535024
"NDUFV3",-0.357627573834228,5.74259739954411,10.4644070138029,0.00693696154798991,0.0177315660324328
"RASAL3",-1.23434591316173,0.888209224216097,10.4858229070327,0.00693965596195333,0.0177357384310772
"DCST2",1.48937863277767,0.197401632986221,10.5113195989092,0.0069454474455806,0.0177478235491584
"MEGF6",0.937182249410019,8.24634075137351,10.4553407547756,0.00695523263418142,0.0177701085921352
"RNF227",-1.01431365466244,1.1984022914275,10.4636110260405,0.00696012941637487,0.0177798992082062
"LOC130542428",-0.508999565951163,4.32947741535405,10.4521791526577,0.00696202716442011,0.0177820268612192
"LOC130542984",-1.18690521007471,-0.228625415862184,10.5066495828813,0.00696782877790026,0.0177941233769929
"PTGES3",-0.732467156142586,7.80947816636326,10.447721284652,0.00697064056906603,0.0177985820891183
"LOC113252766",1.63695868792159,-0.501981407363483,10.3062470804294,0.00697498401439193,0.0178047717985482
"GINS2",-0.780844136526393,3.05457600118727,10.4462104635374,0.00697519714390698,0.0178047717985482
"TMEM51",0.71259358029735,4.48630304823787,10.4447979598679,0.00697693048837652,0.0178064744345712
"LOC113256813",0.791798910612614,4.67173821773386,10.4432351762709,0.00697995356102838,0.0178098095918267
"APOD",1.19736246443857,4.91457543049814,10.4430278138185,0.00698037030831223,0.0178098095918267
"GEMIN7",-0.385142839744931,4.41794792768043,10.4404725577326,0.00698573083650571,0.0178192525159112
"TRANK1",0.603194266840013,4.58334130449875,10.440186883337,0.00698620553456317,0.0178192525159112
"PSMB3",-0.476962074141911,5.90575974985261,10.4357136862449,0.0069950111255451,0.0178389875970491
"PDE12",-0.454109696333391,3.94609398457085,10.4334490019387,0.00700022527819721,0.0178495590045221
"PARPBP",-0.625495471073538,2.0121416464919,10.4310570060655,0.00700979746697885,0.0178712378474931
"LOC113251962",1.30471679135031,-0.381088289515917,10.4177929705225,0.00702285799104738,0.0179018021054038
"SNRPF",-0.389928253336894,5.08553029319751,10.4213663851376,0.00702433554331968,0.0179028356590194
"HDAC8",-0.516577924747483,3.64650420166847,10.4203753875152,0.00702705309139528,0.0179070287766229
"TAF12",0.476548323138798,4.7242695095822,10.4181908629245,0.00703094626384322,0.0179142159993772
"DTD2",-0.57333258570539,3.1231296463427,10.4175840589442,0.00703328991222256,0.0179174535841655
"HOXA4",0.705476604342514,2.72236335866368,10.4171500128389,0.00703534438894926,0.017919953622798
"ARRB1",0.355421529926173,6.50865290146455,10.4146994165671,0.00703788282093572,0.0179236854089989
"AFG2A",-0.711769669945337,3.02352557695549,10.3971132487772,0.00707564203169269,0.0180156536417991
"LOC113266563",0.612656783902648,5.80059650984075,10.3959957551307,0.00707631183108524,0.0180156536417991
"LOC130541997",-2.24265263192522,-0.470501188195006,10.0861281670716,0.00707723144440996,0.0180156536417991
"TMEM258",-0.449856228359182,5.08366128649519,10.3937959575654,0.00708092921459654,0.018022319304153
"RIPK4",-0.475669596232176,6.5112686425253,10.3925962414227,0.0070833139617112,0.018023753774493
"FBXL17",0.367860770078363,5.10256392635481,10.3924921335786,0.00708365147745361,0.018023753774493
"SOCS3",-2.79561044889088,5.29936242801213,10.3892898280683,0.00709060341237317,0.0180377121232696
"NXN",-0.588152607892258,7.87857308800648,10.3887275882287,0.00709129768784149,0.0180377121232696
"CTSZ",-0.667567007046062,5.24819665633381,10.3856672629633,0.00709771268681908,0.0180512799508364
"NME4",0.492923926942052,5.80843909232205,10.383269486062,0.00710259426456902,0.0180609443618148
"LOC113253161",1.37508857923751,0.148819537755091,10.435051138772,0.00710496728769163,0.0180642278832464
"PDHX",-0.402589360754092,4.55346318082033,10.3813073430078,0.00710703427993213,0.0180667324464282
"ZMYM1",-0.628169863288566,4.10299115155976,10.3786357844982,0.00711269085156899,0.0180783598980747
"GPHN",-0.363957977683487,4.5502253684099,10.3732437884494,0.00712375836934825,0.0181037347450535
"TSACC",1.31638601402243,-0.505263627368432,10.3285748648269,0.00712549637391617,0.0181053962185067
"LOC123000704",0.922695063348464,1.23824556386636,10.3767798262566,0.00713771667533733,0.01813368792963
"NAGA",-0.391892968959507,6.38693964297202,10.3657735933322,0.00713890858952753,0.0181339571853544
"SKIDA1",-1.32188000779873,0.0788521557042727,10.421083634686,0.00714474861535272,0.0181460315023232
"PKIG",0.513577958694491,4.08927832121938,10.3556262480016,0.00716064638060122,0.0181820835744566
"LOC113247025",-1.14179188534377,3.06080943317539,10.3560109553416,0.00716112124493688,0.0181820835744566
"CFAP97",0.42288867997214,4.55179367191466,10.3519112294384,0.00716822942736084,0.0181973644280174
"TOPORS",-0.514726395116966,4.83569613122372,10.3508397538937,0.00717028479157637,0.0181998154331257
"SLX9",0.335505435934105,5.79137440092741,10.3500292751712,0.00717178521832437,0.0182008573496654
"JPH3",-0.698161757192292,2.79058683307541,10.3494915602254,0.00717506496395827,0.0182064138935024
"NES",-0.850588893552475,4.69494253114701,10.3480076982553,0.00717623092475312,0.0182066059271426
"COG2",0.364646275830938,5.48326013329935,10.3463571873807,0.00717948297387561,0.018212089652248
"SETD3",0.293925861229402,6.51651792130099,10.3450165285358,0.00718228119225067,0.0182164206606005
"LOC130544215",2.23293018645464,0.47390051819447,10.3610305838662,0.00719434288720945,0.0182442417423706
"ROBO1",-0.807628896265157,5.75232536028192,10.3381693034955,0.00719666552862629,0.0182473607140192
"UBTF",0.422366087032969,7.44434888020453,10.3367386114742,0.00719966183344321,0.018251389027564
"NHERF4",-0.766210818138205,4.51564702190325,10.336543772188,0.0072004402008259,0.018251389027564
"PRKD3",0.425312267753423,6.32410936925467,10.3304683363276,0.00721286611721352,0.0182801109866973
"VXN",1.7870354908631,-0.245292570546508,10.2545957824702,0.00721527182119135,0.018283433101984
"MANEA",-0.584432457792417,4.0894990527333,10.3255638731371,0.00722371976982871,0.0183020628791336
"FOXD1",-1.04071377851046,2.00841995735477,10.3272545993163,0.00722621555143244,0.0183056088430477
"RUVBL1",-0.372959192160641,5.57718053897992,10.3233348415036,0.00722792676713498,0.0183071665530695
"NAIF1",0.723615516712922,3.76991372174635,10.317765271999,0.00724043689743369,0.0183360715423484
"ESS2",0.327876167846941,4.90592576967504,10.3101770898264,0.00725597660730192,0.0183690188110631
"LYPLAL1",0.470568073771729,4.28289395512525,10.3101907121155,0.00725616940797503,0.0183690188110631
"ACTR1B",0.303237590381105,6.56450398967423,10.3097198470863,0.00725674693673772,0.0183690188110631
"HOXB5",-1.75124227395737,-0.290049404416339,10.2608651586727,0.0072837497935756,0.0184345768115973
"LOC130542590",1.100145721231,0.501961767327392,10.3356460697287,0.00728806050808133,0.0184426916842628
"LOC130542497",-0.612822057094164,4.20651857634432,10.2940355363948,0.00729059158539262,0.018446301346132
"SYT9",-1.17698764425625,1.89479162642546,10.2890134415171,0.00730929192655495,0.0184892923740068
"TRAPPC6B",0.461994371036673,4.7077677978072,10.2849479636369,0.00730979748806471,0.0184892923740068
"NRBF2",-0.53416508246237,4.87664001057063,10.2825590525166,0.00731486832950911,0.0184973792038252
"RPL7",-0.569127057968725,10.0145198625305,10.2823029703769,0.00731521002826886,0.0184973792038252
"NHERF2",0.695870689804942,5.42378039772196,10.2784340629172,0.00732352535577165,0.0185152967752694
"IK",0.319022893682761,6.64607638301817,10.2776147156669,0.00732526614885322,0.0185152967752694
"LOC130542392",-0.699281957263,2.57313488458186,10.2787272665953,0.0073256222405057,0.0185152967752694
"LOC130542742",-0.719151148193613,2.21367017875288,10.267328707679,0.00735173659521989,0.0185778069880429
"WASF1",-0.779761852651453,1.85029152114868,10.2678146569069,0.0073535209775517,0.0185778069880429
"ELP2",0.510316832679598,5.37795112699955,10.2644066030257,0.00735369208880553,0.0185778069880429
"USP49",0.609593400971586,4.11283871668119,10.2621178819145,0.00735922733354116,0.0185889785573746
"CCDC124",-0.465500294777077,4.71048668034147,10.2557705131913,0.00737263548092449,0.0186200302322986
"BBS5",0.592346336217613,2.66455098371022,10.2537148961071,0.00737932662317085,0.0186341108846711
"LOC123001791",1.11992068305139,1.84528397843258,10.2544378665351,0.00738489066151159,0.0186453415719054
"VDAC2",-0.363695593569676,7.88333569652093,10.2489333984193,0.00738711788401499,0.0186481453583018
"TMC8",0.769395309249513,3.50586718364025,10.2483844294901,0.00738938527451048,0.0186510496824442
"LOC113259202",-0.88375658261253,0.74583887721891,10.2677710796044,0.00739140898070857,0.0186533381545795
"DNAJC15",0.402780219931319,4.87653951551703,10.2386320444463,0.00740969124170304,0.0186966506565728
"CCDC66",0.399590787699285,4.97552358333955,10.2315316037039,0.00742514839815528,0.0187328226470456
"DUSP2",-1.93624729795631,3.06559790032189,10.2311644880686,0.00742916132119115,0.018740115544195
"RHOB",-0.874572537632586,7.02816988469968,10.2284591994548,0.00743164905243929,0.0187435595116574
"ACYP2",-0.538436602060507,4.16623965921778,10.2244065988,0.00744094345361089,0.0187641671295452
"EXTL2",-0.53382187531229,3.70677427349084,10.2231150176302,0.00744405412112144,0.0187691770751332
"LOC130542639",-0.574898830404974,1.92226276216775,10.224109469111,0.0074472479940483,0.0187743952676046
"SLC39A9",-0.32339458093338,5.6863071865285,10.2167202879971,0.00745733171901819,0.0187942689414259
"DCTD",0.371274779687263,4.66196256350347,10.216824417296,0.00745738223880999,0.0187942689414259
"NFX1",0.390668678360645,6.00956232742532,10.2158179283793,0.00745930552670331,0.01879627931046
"GPC4",-0.480719643734463,6.2253595265004,10.2151440085679,0.00746078081666031,0.018797160358692
"LOC113247056",0.803271003165245,2.29416633933311,10.2154132766876,0.00746455180684607,0.018803824200109
"USP25",0.419207305212497,5.24441140694535,10.2091183529051,0.00747402420336625,0.0188215004351431
"LOC130542656",1.2857033001544,1.27861831851507,10.222227432885,0.00747477654892333,0.0188215004351431
"SLC2A8",-0.7415926217111,3.41647149754726,10.2092444875287,0.00747495005005502,0.0188215004351431
"PACSIN2",0.392199063609494,6.59434784348551,10.2040015460268,0.00748525649573343,0.0188446100139081
"LOC130542169",0.984601020378498,2.7622527992188,10.2015598467672,0.00749345482430512,0.0188624061065829
"EFTUD2",-0.431683995969724,6.09253923019641,10.1996797250747,0.00749477951809904,0.0188628972377899
"CLUH",-0.629413986590183,7.0662752195687,10.1940417948171,0.00750721433044871,0.0188913460072578
"ALOX5",1.16044535419583,1.86610328968195,10.1975402887798,0.00750935470559321,0.018893884922209
"PARP9",0.538323959585401,4.48330413434597,10.1910914214067,0.00751414565344936,0.018903091031478
"LOC130542227",-1.24560558330772,0.85982022200046,10.2124941736145,0.00751691741607509,0.0189072155341223
"PRKRA",0.531210726062465,3.54153267266394,10.1839349635882,0.0075306000369658,0.018938778617062
"HMGB3",-0.745753383895044,4.58246288021567,10.1807458863092,0.00753698401134094,0.018949734759259
"DPY19L1",0.398865581147112,4.77222901994969,10.1804561142973,0.00753750519147683,0.018949734759259
"FGF22",-1.44559642667674,3.35621389812408,10.1807151429568,0.00753836086027653,0.018949734759259
"LOC130543880",1.03170532586192,1.129493457728,10.1828686554167,0.00756192237970565,0.0190061020196726
"TNFRSF18",1.12986158674355,2.75428863620031,10.1641252433641,0.00757666976338774,0.019034946934632
"PDGFC",-0.579049851995372,3.87951089982942,10.1630574720314,0.00757667873851205,0.019034946934632
"ZNF436",-0.41406746618083,5.39387601977167,10.162704454423,0.00757681850856334,0.019034946934632
"TAF4",-0.336843865855984,5.06283221991219,10.1610353528957,0.00758059086228985,0.0190415593876923
"LRRC42",-0.381939079695441,4.75073257121911,10.1569648318644,0.00758994755331531,0.0190621949455275
"SP3",0.338343135855953,6.61127256355183,10.1529761244528,0.00759855967699477,0.0190809545934039
"CUL2",0.320899652296706,5.25678072824416,10.1476611202234,0.00761049632936513,0.0191080556614146
"GUCY1A2",-0.525333208658262,4.33644440206104,10.1446189306527,0.00761773323252507,0.0191222496870309
"COASY",0.495348854641041,5.86752044734262,10.144118253712,0.0076184398567469,0.0191222496870309
"LOC123001606",1.31975499543841,4.28184603920907,10.1435212614037,0.0076204014992339,0.0191242988631961
"MCOLN2",1.20817668355574,-0.173032426517036,10.1789973075506,0.00763514891393102,0.0191584300095769
"TMEM54",-0.462389450485594,5.67893183205923,10.1350092387614,0.00763894258612086,0.0191628610723206
"PIH1D1",0.4859539543076,5.042878909902,10.1349760379508,0.00763920990229584,0.0191628610723206
"ZCCHC3",-0.374243498233935,4.66051062835076,10.134086626351,0.00764137214362526,0.0191654060418141
"PYGO1",-0.395459726356601,4.56423527019501,10.1305075202561,0.00764948979782824,0.0191828848376534
"RNF135",-0.598216643054661,3.56415399069248,10.1300763458375,0.00765104817128021,0.019183911923755
"TEX2",0.388747447172267,6.45153362731867,10.1256519281789,0.00766006081444835,0.0192036264135225
"LOC130544603",0.752075784638063,1.85600659552934,10.1244114442399,0.00767061735611089,0.0192272049279039
"LOC130543728",1.07272878160152,0.277130234564609,10.1685661875125,0.0076754411265081,0.0192350382885794
"LOC125282106",-0.799729140778509,4.64218103743297,10.1187087192702,0.00767604617971693,0.0192350382885794
"ZMIZ2",0.390506459933532,6.55321294512701,10.1157049244822,0.00768259328549535,0.0192485559301556
"GOLM1",0.305866029589171,5.76492653851767,10.1119161145793,0.00769120396195451,0.0192672389679985
"TSTD2",0.59043832621982,4.30492390554638,10.1100757213562,0.0076958180235872,0.0192755856646363
"GGN",-2.00896894892486,-0.118046669702748,10.0676772452325,0.00769684443450473,0.0192755856646363
"CHSY3",-0.873727582357975,1.21540181005916,10.1100969107114,0.00771544580179178,0.0193192726711832
"POGZ",-0.490829479114738,5.50700805137573,10.0982977469692,0.00772222573459687,0.0193333504560769
"LOC125281119",0.717671741902986,1.93298414596794,10.1007034809058,0.00772361011786015,0.0193339177571798
"CD47",-0.295267737200368,6.98228898196937,10.0891740074682,0.00774307324519483,0.0193764113926618
"ZNF385C",0.934842483454235,0.0790965115483706,10.1451638613414,0.00774390645885486,0.0193764113926618
"RCL1",-0.443393379090521,4.54554679188337,10.0889183660765,0.0077440666887014,0.0193764113926618
"E2F5",-0.761683865727643,1.7622256420687,10.0902050869028,0.00774900456923553,0.0193858617680396
"SFRP2",-0.921066289732687,4.23681178277796,10.0854967264945,0.00775212729795125,0.0193907689856932
"CD300LG",-1.31039706140778,3.78642418458339,10.0821082227787,0.00776031256927381,0.0194083360183171
"LPAR1",-0.883741264860348,3.85166356967328,10.0799135162093,0.00776502176552977,0.0194172055200032
"LOC113255969",-10.9794443440496,2.96214492564445,12.148508158326,0.00776877925647778,0.0194236928887442
"GPAT2",1.40656967964849,-0.50225486956481,10.0120845178005,0.00777769760002818,0.0194430796740824
"HOMER1",-0.533741999172875,3.61948792689435,10.0731745859395,0.00778065913379383,0.0194475717520166
"FGF10",-0.954377074825397,1.37446557101592,10.0781074461955,0.00778484608461039,0.0194551249277026
"TMC2",1.65354942026383,-0.597461418799895,9.88259451694713,0.00778778953890447,0.0194595686832509
"DNAJB14",0.444732101535227,4.48058593230164,10.0682735279113,0.00779153115532395,0.0194660052008909
"LOC125282005",0.629061226448984,4.66342992177677,10.0618421795258,0.00780619776319325,0.0194977793274651
"PPP1R15B",-0.579330213372538,6.11819340964329,10.0615767548231,0.00780658438130615,0.0194977793274651
"N4BP2",0.510195737512048,6.14245867924894,10.05729828728,0.00781648437387087,0.0195195861461447
"RTKN2",-1.02068648444377,2.14018056161836,10.0567428107665,0.00782349214058538,0.0195341649604718
"LOC130544753",0.823969026513176,2.57076818264018,10.0550755819773,0.00782491468435774,0.0195347959805786
"ECEL1",-1.79544083441166,0.172476918627937,10.0927552869478,0.00782627437131605,0.019535269914291
"PACS2",-0.321715569460742,6.44948018065244,10.0505707214053,0.00783207830344168,0.0195468353892053
"RPL39",-0.468160605347156,8.55610199850655,10.0483554909609,0.00783721791535884,0.0195567396844856
"LOC130544058",0.841736086234793,1.89177124955542,10.0488147093473,0.00784400114661764,0.01957074184183
"ALOX12B",-0.680837745288349,3.32564854657124,10.0432717650707,0.00785033526785224,0.0195836194559105
"HPSE2",1.13374588992909,0.332936282413648,10.0870488437537,0.00785742127618716,0.019598368617035
"PDCD1LG2",-1.12674957534289,1.85876529123439,10.0414654588259,0.0078621993172895,0.0196073575865319
"ARRDC1",-0.394929670226717,6.08770779683515,10.0346804913136,0.00786906545557547,0.0196215505513894
"DBR1",0.409038325342678,3.89853465540489,10.0281949885504,0.00788488876199696,0.0196580706832767
"LOC130542688",0.96817686574766,0.254633718208513,10.0726302164305,0.00789349054042279,0.019676578375059
"CCNDBP1",-0.412343274149954,5.09753342969645,10.0229121266908,0.00789668015865094,0.0196815913387033
"TNRC6B",0.440658559890473,6.64771957259999,10.0199107382238,0.00790362180724008,0.0196959529262949
"CDCA7L",0.757823069187206,6.16893816676603,10.0189815182659,0.00790580642494764,0.0196984573993137
"ZMAT2",-0.45190157130178,6.06716790140643,10.0149775514446,0.00791520875382769,0.019718942410886
"SUN2",-0.382836111353114,8.95935814192492,10.0080717780223,0.00793144920738048,0.0197564544024533
"MRPL18",-0.765278481724227,5.72741840696772,9.9997949756661,0.00795098793523159,0.0198021696540541
"SURF2",0.463609887581563,5.71667436263149,9.99621007062137,0.00795946157552229,0.0198203174544657
"LOC130543892",0.900792337342364,1.74550892849054,9.9998029633734,0.00796101792261794,0.0198212372580583
"HIPK1",0.279621358073882,6.86343881311041,9.98871405596102,0.00797720521512377,0.0198585792914955
"UMPS",-0.387479991670439,4.87787852852089,9.97870854465945,0.00800118949914815,0.0199153172523886
"ARPC5L",-0.445242050910954,6.04696297423877,9.97552488491837,0.00800856157108393,0.0199270199722896
"PRR29",1.67906884886072,-0.0260442238302647,9.98534207818864,0.00800882248240155,0.0199270199722896
"LOC125283496",-0.936041806993448,2.48371279422308,9.97664913629271,0.00800947110928846,0.0199270199722896
"DAGLA",-0.72968401437443,3.0717166969722,9.9733600492078,0.00801527070021082,0.0199382370738926
"GPATCH2",-0.708410055360091,2.98618284320874,9.97257317610934,0.00801742240911159,0.0199382370738926
"FAM53B",0.38487733207487,6.938501368281,9.97174748877205,0.00801756164747521,0.0199382370738926
"CXXC1",0.448081862757169,6.57391789146389,9.96777165164729,0.00802705476170413,0.0199588724636238
"TM7SF3",-0.659825382800402,4.95100775546278,9.96701682936657,0.00802907078239052,0.0199609130557003
"PATL1",0.348449616017355,6.12121630103194,9.96457664886705,0.00803469493759112,0.0199719218164385
"PTPN2",-0.376513725407894,5.04270941903946,9.9606449397069,0.00804419978997766,0.0199925721525282
"KTN1",0.349005283362285,7.15174319162235,9.95799844912749,0.00805044011736366,0.0200051040952166
"CLTB",0.489947040659087,7.80844964613925,9.95023123238527,0.00806908331782781,0.0200484484934394
"TSNAX",0.412187179598803,4.88089935805977,9.94675681752353,0.00807765835235971,0.0200667683466312
"ZC3H13",0.549064284886391,6.3605491613611,9.94510269997477,0.00808142624630072,0.020073142479098
"POFUT1",-0.381264215267603,6.31551831224384,9.94219931279226,0.00808842076997149,0.0200875280246511
"LRPPRC",-0.364172712806738,6.8252614396503,9.94006638927685,0.00809356113057841,0.0200973051776251
"MIF",0.495632005610444,6.90303153629546,9.93770356911664,0.00809926295805336,0.0201084734071563
